1059	1	Don't judge a book by its cover. This place is amazing. The hostess took our name and told us it would be an hour wait. We sat at the bar, ordered drinks and appetizers and poured over the menu. Before we knew it 40 minutes had passed and we were being seated. The food and service were both impeccable. I loved the impressive feel of the restaurant, like a hidden gem
1060	1	Went here for the first time and it was great!  Dining experience - 5/5 I mean it's KBBQ/Yakiniku style so you cook everything yourself which is always fun and awesome because you can control how you want your beef/steak done   Taste- 5/5 they have a variety of meats/seafood/vegetables you could throw on the grill including Kobe style beef which just melts in your mouth  Cost-4/5 not bad the only pricey item was the Kobe style beef which is ok, could be a little cheaper (comes with 5-6 slices=$21.95) they also catch you on the little things you'd expect to be included with your meal (sauces, rice, etc. they do come with complimentary small side dishes like kimchi, mac salad, etc.)   All in all it was great! Also if you were to write a Yelp review you get a free desert!
1061	0	Tao Nightclub deserves this 1 star, but it's also getting 1 start to outweigh the review that my friend posted for a 4 star review.....but he can't count his experience!!!  He had an all expenses paid trip to LV and all drinks were paid for at Tao by Virgin Airlines and not to mention it was on a Wednesday night!!  Seriously!  Tao is COMPLETELY overrated.  The dance floor is tiny, there are columns in the way so you can't even people watch if you are one of the wall flowers, the bartenders (male and female) are REALLY bitchy and the service is terrible.  The millions of buddha faces start to look scarey after awhile and the atmosphere is stuffy.  No me gusta!  Pure is a MILLION times cooler than this place.  I went twice and haven't returned, I'll leave it for the celebrities who are paid to be there or my friends who get free trips to Vegas and free drinks at Tao! ;)
1062	1	Me: Bites into the burger Me: 0.0 Me: (does best impersonation of Gordon Ramsay) this burger is #$(@* AMAZING!  So how does BurGR stack up against other popular burger joints in Vegas? Here is my definitive list:  1) BurGR 2) Bachi 3) Holstein ..... 100000) Burger Bar  First off, the decor here is awesome. Who doesn't love live flames everywhere, especially in the middle of PH. It's pretty much, Hell's Kitchen. ;). Onto the food! The Euro burger was a hogwash blend of aromatic truffle aioli and goat cheese. Every bite was packed with savory flavors. Additionally, the truffle fries here are darn amazing. Thick cut and fried into crispy golden slices of heaven. My gf and I agreed that the Euro burger was one of the best burgers we've ever had!  Overall, my only complaints were the snotty server and long wait time to be seated and fed (45 minutes). She was not very friendly and she gave us attitude when we tried to use our total rewards card... However, even questionable service still doesn't compare to the impeccable food. Furthermore, the long wait only made us savor the food more.   If this is the kitchen in Hell... and Gordon Ramsay is the lord of the underworld... I'm fine with trading my soul for this burger. XD.
1063	1	Just for reference, I don't write 5 star reviews unless they're very well deserved.  But this place consistently rates high with us.  This was out third visit.  We recently visited Egg & I for breakfast with a group of six.  We arrived about 10:30 in the morning.  There was a considerable waiting line.  However, the hostess was very sweet and efficient. The estimated 20 minutes wait was actually more like 10 minutes.  Our waitress (sadly I didn't get her name) was incredible, attentive without being overbearing, quick and efficient.  Once our orders were taken, the food arrived fairly quickly, no mistakes or wrong items.  We pretty much all ordered something different.  I had the house made (not canned) corn beef hash and eggs.  Excellent.  Can't remember what everybody had but all raved about their food. Avoid the strip with it's lines and cheesy buffets and overpriced breakfasts and check this place out.  Just a short drive from the strip.  Mostly locals and a few visitors.  A gem!
1064	1	My fianc and I went here for the first time during late night happy hour. Our overall experience was 5 star worthy. We were seated right away and greeted with a smile. Happy hour menu is small but all items had good portions. Our favorite was the beef carpaccio. Must must try! We had the beef trop and pork toro was so juicy and flavorful. We'll definitely come here again in a few days heheh.
1065	1	Holy crap where do I start??? Tldr: if you're reading this, just go there as soon as you can.   We went on a Sunday morning, for a lazy brunch and that's exactly what it was.   The menu options are EXTENSIVE. Lots of sweet and savory options. We ordered the Brad's Scramble and Waffle with a banana nut muffin on the side. I'd read tons of reviews about the muffin so I wanted to know what the hype was all about.   And I was BLOWN AWAY. This is one of the yummiest, tastiest muffins I've had in my life. And this set the bar really, really high for me.   Then the waffle - with a nice layer of whipped cream and blueberries was perfect.   Scrambled eggs were great as well. The potatoes were really excellent! Cooked perfectly and coated with the Hablo Diabla spice, not too spicy - just right.   When we went to settle the check, there was a mixup and they charged us with someone else's bill. But they handled the situation well, and fixed the goof up very humbly.   The staff was always nice and sweet.   This is in stark comparison to the fancier places we dined over the weekend, where the staff was very curt and hostile at best.   Will definitely come back, just for those muffins awww man.
1066	0	We ate lunch there twice during our stay ... both times were just so-so.  I've read some of the previous reviews, and don't know what "variety" some of you are referring to.  I am not a picky eater but could only find a few items to eat.  My husband and I also received the 2 for 1 offer for the buffet.  Yes, it was cheaper than going to some of the other buffets but I really don't think it was worth the savings.  They had no seafood whatsoever during the week (for lunch or dinner ... we went in late for lunch and hung out for dinner).  The best thing about the place was their fresh salad bar where they make the salad any way you like.  The desserts were awful ... minus the homeade powdered donuts which were excellent.  Would I come back again?  No way.  We went to the buffet in Harrah's and spent less than what we did at the buffet in TI (with a 2 for 1 coupon) and it was delicious.  If you wait around until it's lunch time they will serve prime rib, peel and eat shrimp, ham, etc.
1067	1	So there is a reason why everyone raves about the beef wellington,  it is so tender, soft and delicious it is my new favorite food.  I took my husband here for his bday and had one of the best dining experiences. The staff was friendly and very knowledgeable.  The food was phenomenal,  but you do have to like truffle oil to fully enjoy everything.   I would highly recommend this restaurant.
1068	1	Shogun burger was DELICIOUS. The seared foie was so buttery and went so well with the poached Asian pear. I asked to have my burger cooked mid-rare and it was perfectly cooked.  Kiki burger and Mr. Ho's burger were also very good.   Also got the oxtail chili fries. Personally, I thought the beans in the chili were just barely undercooked but it was awesome besides that and three of us killed the plate.    Service was great. Even though the place was packed, someone was always making sure our water was filled and we had everything we needed.
1069	0	March 25th, 2011  Ordered:  Special Sandwich  Ham/Cheese Croissant  Iced Coffee  Deep Fried Balls covered w/ Seasame (I don't know the name ha)  Fried Egg Rolls  Pros: * awesome layout.. The biggest Lee's I've seen! * Lots of free samples to try. * express line available for strictly pastries and coffee orders * They have a room available for banquets and private affairs.  Cons: * Rock Hard baguette bread ! * Minimal selection of asian sandwiches * congested with traffic. * I order deep fried pastries for dessert and they threw it in the same bag as my fried egg rolls.. who does that??  Tips: * Go down the street to Mr. Sandwich * I'm not a coffee fan, but its strong and good according to my gf * easy on the ice for the ice coffee would be a most wise request.    Okay, so I came during grand opening and ribbon cutting, which explains the crazy traffic (but I attempted to come again a few days later and it was still busy so I opted for good ol' Mr. Sandwich).  I've had Lee's before in California and remember taking a liking to it, but man their baguette's are just super hard!  The express lane was nice for those coffee drinkers and pastry lovers, but I was here for sandwiches.  The disappointing thing is that they tried to have a diverse palette of sandwiches by throwing in american sandwiches (ham and cheese) on croissant bread.  If I wanted an American sandwich, I'd go to Subway (or better yet Port-O-Subs).  The option of American sandwiches was interesting at first, but it isn't even tasty. Sure this added diversity, but it also limited their selection of Eurasian sandwiches.  I understand Lee's is a big name and the opening ceremony was a blast, but it just didn't win me over.  Will I be back?  Sure, but only because I got a free $5.00 gift card for coming during the grand opening.  Aside from that, I'm good with Hue Thai's or Mr. Sandwich for my Asian Sandwich cravings.
1070	0	Not.good.period.    A group of 4 of us came here at about 10am for the breakfast buffet on a Wednesday and it was VERY underwhelming!!! It looks like maybe it would have been okay for lunch or dinner with all the different food around the world stations, but for breakfast it was just the same stuff and over again which would have been okay I guess if the food they had wouldn't have been so nasty.  The eggs were old and rubbery, the bacon was practically raw, the pancakes tasted like cardboard and the little mcmuffin type things had bread SO HARD I think I chipped a tooth. My friend got a danish and he hit it with a fork and it made a sound like a hockey puck. The quiche and crepes were no better.  We all ordered an array of drinks and the waitress managed to mess that up. Also, the hot chocolate was disgusting and the coffee wasn't much better. She was not very good and I got a rude vibe from her.   $20 per person seemed WAY over priced for what they offered. I will NEVER go here again for breakfast, and honestly, I think I'd skip it for anything else as well and go somewhere else like The Rio which I know to be amazing.
1071	0	For some reason I always here people raving about Tao.  Maybe it just wasn't the right night when I went?  Thank goodness I didn't pay to get in- my girl and I got hooked up by one of the promoters running around.  We were ushered in right away which is great because I hate waiting in line.    The place was so croweded we could barely move through.  The masses of people surrounding the bar spilled into the dancefloor area.  Everyone was drunk and falling all over each other.  The main dancefloor area is also sunken and I managed to slip on one of the two steps down (c'mon, ladies are in four inch heels! steps?!?!).  The suuuper high ceilings may appeal to some people but it just felt like a warehouse to me.  I don't know, I just didn't like it.
1072	0	Three things: 1. Our server was very kind (black chick). 2. Another server was a bitch, rolling her eyes at our request for new utensils, since we received dirty ones (blonde chick). She did not grant our request. 3. Wings were below average. It filled me up, but did not satisfy.
1073	1	I stopped at Holsteins for lunch today........I grabbed a seat at the bar and decided to order the Nom Nom Burger.  Its a Burger with a Kobe Beef Patty, Potato Chips, Fried Egg, Cheese and Thousand Island Dressing.  When the Burger arrived, it looked awesome.....the Kobe Beef Patty was huge and the Bun was just the right size.....about 1/2 inch smaller than the patty.  One bite and I was in Heaven....so juicy and full of beef flavor.  The Shoestring Fries was good.....and the two bartenders was freaking HOT!!  In fact.....all around me were HOT GIRLS!  A great Burger and HOT GIRLS!  I love this place!
1074	0	Rooms are decent and the beds are VERY COMFY! Free access to the pool and amenities when we went.  Downside: Our toilet was spewing like a geyser and we saw a humungo roach crawl across the floor. Called maintenance/front and they acted like we should've expected it....that was after the 3rd call to them. WOW!  Tip: Try the raspberry mojito at the pool bar. The 2 for 1 drink specials are gonna get you snockerbockered!
1075	1	Had so much fun at Lotus of Siam - a unique experience when compared to the celeb-chef loaded, overpriced spots on the strip that's definitely worth the cab ride out.  It's low-key, no need to get dressed up, and they're dead serious about reservations - will only hold your table for 5 minutes. Obviously, they're masters of tom yum soup - and any other variety.  I ordered mine mild, because I'm a baby, and they obliged - but one of my companions ordered "insane spicy" and they certainly did that too - he was in a lot of pain.  The crispy rice with pork and scallions absolutely rocks - one of my favorite thai dishes I've ever tried.  Broad drunken noodles, red curry, and a whole fish rounded out the meal.  Such a fun experience, highly recommended.
1076	1	I've been to the Egg & I several times, and each time breakfast has been great.  Went once with my wife and I and sat outside and enjoyed one of their excellent scrambles and a delicious benedict, both of which we really enjoyed.    The second visit was this past weekend with my parents and brother and sister in law.  Food and service were both fantastic.  I had the chicken and chorizo breakfast burrito, while others enjoyed the cordon bleu skillet, a chorizo skillet, a french dip sandwich with cajun fries and an eggs benedict.  Everyone thoroughly enjoyed their food, which was brought very quickly given how packed the place was - talk about an efficient kitchen.  Our cups (water and coffee) never ran dry and the waiter struck the perfect balance between leaving us be to enjoy our meals and making sure we got what we need.  Will definitely be back in the future to this outstanding place.  Love it!
1077	0	So i went to this place for my birthday... my expectations were set high and sadly it did not meet. I assumed the meals would be large in portions and the prices to me neutral but was the complete opposite. The food was not that good especially for the prices. I did enjoy the decor though! ALSO the "frozen hot chocolate" was a let down i expected different.
1078	1	Ok no joke, this probably the best burger spot on the strip.  Located inside the Cosmo, Holstein serves some some burgers unlike anywhere else. To start off, the place looks awesome, I sure they spent alot of money here (as they did on everything in the Cosmo) and it shows. There is plenty of street art, anime style graphics, along that old-world leather feel in the dining area. Its definitely falls into the stylish chic category. Plus that giant cow by the entrance looks cool!   Now for the food, its awesome. Everyone tries out the Gold Standard and for good reason - cheddar, arugula, garlic chive aoili all make for a awesome burger. My personal fave:  is the Rising Sun - juicy, perfectly cooked kobe beef burger with crispy yam, teriyaki glaze and spicy mayo, and tempura avocado!.  The shakes are delicious (they do have alcohol in em) with the best one being Drunken Monkey. All of the bamboozled shakes have alcohol but you can get virgin as well. Try one out, they are delicious!  But be warned ahead of time, its not cheap, nor quiet. For a burger, fries and shake you are easily going come out spending $30+. Come in on a monday or weekend and the place be packed and loud from everyone trying to get inside of Marquee.
1079	0	Me and my friend stayed her for NYE 2010...let's just say I checked my self for mysterious bites as I returned home. There was nothing special about the room. The interior of hotel, hallways, casinos, and room felt old. The only thing they had improved, in my opinion, was a coat of paint. Which was applied over 35 year old paint.  I would never stay here again and it closely compared to my stay at the Travel Lodge, which was expected because it was a Travel Lodge and I paid for that level of comfort, or lack there of.
1080	1	Atmosphere 4/5 Service 4/5  Food 5/5: Country Natural medium rare with: Portabello mushroom Carmelized onion Onion bun  --Juiciest and most flavorful burger, in comparison to other highly rated burger joints like: The Counter, Kuma's Corner, Fatburger, Fuddruckers, Five Guys, In and Out.
1081	1	Taking into account location, comparable places nearby, pricing, and of course the quality of food, it is impossible to rate this place any lower than 5 stars. Really cool place that makes you feel as if you've stepped out of the Cosmopolitan and into any hole-in-the-wall pizza across America. The pizza was great, but the real winner for us was the cheesecake. $4.50 for a giant piece that easily feeds two hungry people. There was no line when we went (around noon on New Years Eve). The ONLY complaint was there being nowhere to sit, but even that isn't a big deal since there is seating everywhere in the Cosmo.
1082	0	I stayed here once before, no trouble, beautiful rooms. I booked with easy click travel. No where on my invoice was I alerted to the surprise resort fee of $15 per night.  After a long night of travel I simply asked to talk to a manager in the morning.   If I don't pay the surprise charge I don't get keys.   Don't ever stay here for any reason.  Thank Rodney and Darcie.
1083	1	Everything was EGGtastic. The long wait was worth it. All of the staff are super friendly and Alexa was awesome. She was very nice and attentive. I ordered the Chicken, Mushroom and Spinach and enjoyed it very much. My boyfriend for the must-haves stuffed French toast and he thought it was great. Make sure to check-in on Yelp to get the complimentary banana nut muffin.
1084	0	I was at a Tableau Software Conference in October of 2015 with 10,000 other data nerds. Great conference, but the MGM was just Ehhh, compared to Seattle and Washington D.C. where the previous 2 conferences have been.  It was cool seeing the Keynote speeches in the same arena that the big fights were that could hold 10,000 people.  The food was so fantastic at the other two places, the very mediocre meals were a little disappointing. For breakfast it was always a breakfast sandwich with egg and a protein and fresh fruit. Cereal and yogurt and stuff too, but I just wanted the vat of scrambled eggs I could take a nice couple of scoops of. Their beer was either Bud, Bud Light, or Heineken. Nothing really too special. They did have a special craft beer on the first night, but it was kind of gross I thought, and I like Pale Ales. For lunch it was more just normal buffet stuff. I realize that feeding 10,000 people is tough, but knowing what other places have done makes me greedy. How about a guy carving roast beef at the end of each lunch line? Anything special. This was just "Food" I have been to a ton of places that have had a lot better mass produced food.  They get you with a lot of nickel and dime stuff. Be prepared to spend an extra $45 every night for taxes and "Resort Fees" which is basically, free wi-fi. The pools were all closed. Pretty lame. Actually, VERY LAME! $25 for Wi-Fi?!?  I paid $189 for a room. It was like a cruise cabin room. Super small. Plus I was looking out over the HVAC system. Not good times. I was hardly in there more than 8 hours to sleep, but it was CRAZY small. Especially for that price. For $25 dollars a night resort fee, how about taking a week's worth of resort fees and throwing a mini fridge in each room? Nope, if you want a fridge, $25 a night. What a rip off.  The place is huge though. You get lost often and it would be nice if there were a ton more maps around the place. You could spend ten minutes walking around just trying to get back out to The Strip.  The service there was great though. Super nice people.  Just really really overpriced for what you get, especially when they are fleecing you at every restaurant and bar.
1085	0	Nasty!!!  Our first experience here was when they first opened...its was good! Food was good, customer service was good. This time its completely different. Burns gross fries, horrible nasty "customer" service, sent the fries back to only get back-talk from one of the employees!! Who does that!!! I'm guessing poor management is to blame? I'm not sure. The only thing good was the sliders!
1086	1	Ladies and Gentlemen we have a winner!  The Hines' have awarded the Gordon Ramsay BurGR the winner of the best burger challenge. Yes, it's not in Southern California, but this burger has me wanting to jump on a plane at midnight for a juicy bite.   The jalapeno poppers were delish and the surprise* popper added excitement to our evening. *one jalapeno still has the seeds inside adding some mystery and  heat to dish  To be fair in our process we ordered a beef burger, cheese, grilled onions, lettuce and tomato, although the other burger options were very tempting! The burger arrived hot, and smelling amazing. The meat was cooked perfectly and when cut in half was just barely manageable to get my mouth around for a bite. Each bite was every so tasty and not one ounce of grease dripped down my arm. The bun is great and you don't end up with no meat and all bun at the end. The Just Fries were more then enough for us to split and were overshadowed by the tasty burger, but from what I remember tasted pretty good as well.  Yes, the burgers are expensive, but 1, it's Vegas and 2, it's Gordon Ramsay.  *Not sure they take reservations, but if they do, I STRONGLY suggest making one, otherwise look at a 1hr wait, minimum. I wanted to stand out front after we were done telling people the wait was worth it. But hey, if you have a wait, wander around the Miracle Mile of Shops :)
1087	0	This place was gross and dirty. The waitstaff/hostesses were kind of rude and gave us the run around on how to get a table/how long it would take to wait (they had plenty of open tables but made us give our phone number and told us to wait 25 mins for a text and then come back, we got the text 30 seconds later LOL whatever). I've been to the real location in New York and this one is nothing like it. The decor is rundown and ratty and the place is DIRTY. I'm talking visibly grimy (picture the cleanliness of an older McDonalds). Both my food and my companion's food were gross. Please spare yourself the somewhat high price and go somewhere else (if you're craving breakfast food later in the day, there's a great waffle place across the street by Bally's). I gave 2 stars because nothing terrible actually happened but it was very bad.
1088	0	I've been in here three times and forgot my lesson from the first trip.  First off, this typifies overpriced Strip-located establishments.  Bloody Mary at $12 was okay but very stripped down and equipped with just 2 olives, not a lot of effort or attempt to favorably impress.  Minimum ingredients.  The steak fajitas were about like Applebee's but at about $24. Again fairly basic and no attempt to be anything special or remarkable, just overpriced.  There are a number of TV's well spaced around to watch football or the NCAA basketball opening rounds.  It is located right off the sidewalk on the Strip, and adjoins the Monte Carlo casino, with a coffee shop next to it.  At night this place really cranks up the music loud, I mean so it's difficult to hear the person next to you.  The bar is in the middle and has a clinical stainless steel appearance and feel, although the other patrons are usually friendly and the bartender did a good job.  The waiting staff were pretty disinterested to seat me or pay anything but minimal attention to me during my last stay, which was at 11:00 a.m. opening with very few other customers.  Good fajitas but not special, below par cocktail, cold staff, and a $40+ tab for one.  Probably won't go in again although I usually stay right there in the Monte Carlo Hotel.
1089	0	So after 10 years it ends with you people are no longer welcome in the restaurant?  Wow  what an insult, funny two weeks ago when we ate there three times in one week with no issues there was not a problem but last night when there was an issue with the food we are no longer welcome???  Why is there a manager at our table almost every time we eat there you ask?? Because they know us, we go there at least 5 - 10 times a month to eat and yes they come over to see how we are not because there was an issue.   I will definately miss the nice folks who work there but if I am not welcome anymore  there are plenty of other places to eat and gamble in Vegas who will benefit from the added business
1090	1	I will have to say this place has provided me the best steakhouse experience ever.  First thing you notice about this place is that the picture of the chef is not plastered all over the walls which is a great thing.  Let start will the bread that is given, 3 distance tasting breads with a butter that is quite a one of the kind taste.  Beef Wellington is incredible due to the fact that is it so flavorful inside the pastry it is cooked in.  Of course the sticky toffee pudding is really something that has be ordered.  It is really a dessert that you cannot find anywhere else.
1091	0	1- Loud, had to be the loudest restaurant I have ever been to. 2- Food, on par with Chili's or Applebee's, nothing special. 3- Service, waiter was nice but very rushed and stressed. 4- View, the view is excellent if you can get it. Personally I will not go back again.
1092	0	DO NOT EVER EVER EVER CONSIDER STAYING HERE! it's cheap but it needs to be closed down. One thing is saving money another is putting up with the worst when your trying to enjoy Vegas. I know you think I'll barely be in the room try taking a shower in s tub that's clogged & the water not being able to be adjusted things broken dirty smelly. Elevators hVd tagging no a/c in the hallways it's a DISASTER!! Circus circus is probably better then this and that's a Hot mess itself ! SHOP AROUND BALLYS FLAMINGO ETC .....
1093	1	This place is AWESOME! We ALWAYS come here when we visit Vegas! I always get the same burger (the Hangover Burger, which, I describe as a 'higher-end IN-N-OUT Burger). I also LOVE the salted caramel martini!   The service is ALWAYS excellent and they are always friendly!   I really can't say enough good things about this place. It's definitely worth a visit!
1094	0	This place was a disappointment.  The wife and I decided to give this place a try after seeing it on the Food Network.  Although the restaurant and walk up area was empty, it took a half an hour to get our order.  We got the ice cream sundae and frozen hot chocolate.  It was pricey and way too sweet.  I understand that the desserts here are supposed to be super rich and decadent, but this was overkill to the point that it was inedible.  We probably ate a quarter of our order and threw the rest away.  Also, would it kill you guys to wipe down the outdoor seating once in a while?  Everything was sticky and attracting bugs.
1095	1	Dear Secret Pizza,  Everytime I visit you I think of you for weeks after; and long for a pizza to live up to your amazing-ness here at home in the bay area.  it doesn't matter how long the line is- this is the best pizza on the strip and its 100% worth the wait; the hype is real; there is no struggle, just grab a beer and wait in line.  the white pizza- is unforgettable nomnom
1096	1	Let me get to the point! Burger bar rocks and i'm glad they have one in SF.  I wonder if its just as good..  We ordered the kobe beef burger with skinny fries and a side order of jalapeno beer battered pickle spears.  Good laaaaaaaaaaaawd! I was in heaven, such a great burger, super crisp and well seasoned fries and damn those pickle spears!!    Addicted...
1097	1	It's no secret that I'm not really a fan of pizza but once I tried the ones here... Oooooohhhh man... I'm in love! Every bite tastes like heaven. I had the cheese w/ mushroom pizza and my belly was dancing in joy! My husband and I loved it so much that we purposely forgot our diet and went for another round!
1098	0	I only ate here because it came free with our room (and with unlimited drinks at the west wing bar...woohoo!)   I agree with lots of others here, its not the best but not the worst either...but definitely not worth the money they ask for.  If you get this place comped or free, then COOL! You can never go wrong with omelets and bacon for breakfast or mashed potatoes and fried chicken and salads for dinner.  Don't expect much from this buffet and don't pay full price either. Studio B buffet is half the cost and WAY better.   Pros: -Convenient if you're staying at the hotel and can get comped for it, you'll be seated quicker -Has solid buffet basics:fresh green salads and veggies, potatoes and chicken...if you don't go fancy you'll be okay.  Cons: -The "fancier" items looked really suspect to me.  -Super busy and kinda nuts in there. Didn't really like the traffic in and around this buffet.
1099	0	MGM is ok I guess and navigating throughout the casino could have been thought out a lot better. In my opinion placing the floor map of the casino could have been in a better location such as when you first come in after parking your car, you have to find the map buried within the casino. Also they have a horrible potpourri smell in the lobby area and beyond. I'd advise if you have breathing issues or not really a custom to a very heavy fragrant to plant type materials I would try and avoid this area as much as you can, especially kids with breathing health issues.
1100	1	The wait was like an hour long. This place was packed. The good thing about it was that they'll text you when your table is ready. So you can walk around the Miracle Mile shops until your table is ready.  After finally getting a seat, I really liked the design of the place. The tables were all set up really nicely (the two seaters all in the middle). Gordon Ramsey's picture on the wall though was kind of over the top (at least that's what I thought). No need to promote yourself, we're already in your restaurant. Promote the food.  I don't remember what burger I got, but it was pretty good. I remember I kept thinking so that's what a "gourmet" burger looks like and taste like. It was a bit pricey but not too much. We also ordered fries. Please note you can order 1 fries for 2 people as 1 order will be enough. It comes with 2 dipping sauces I believe.  When I'm in Vegas and I'm not eating at one of the buffets, I'd probably come eat here again.
1101	0	I was a big fan of Noodles when it first opened so I made it a point to come back this weekend and try it again.  Maybe I'm spoiled from all the noodles I've tried since that first time or maybe I have learned enough in my dining adventures to determine what is good and what is bad.  In the end it was like a bad relationship. The problem wasn't that I changed the problem was just them.  The place was busy as most places were the weekend of the Pacquiao fight. We both ordered the beef brisket noodle soup and an order of shrimp dumplings. My friend who enjoyed most of the dumplings said they were ok but nothing to rave over. We both agreed the broth of the soup was too rich. Even with the addition of salt, pepper, and hot sauce we couldn't cut the richness of the soup.  I hoped that the noodles would save the dish but they were bland and flavorless. They seemed to be overcooked as it didn't compliment the broth at all.  The brisket came in really large pieces that were too tough for a soup so they had to be broken up by fork and knife.  The bok choy was probably the best compliment to the soup.  Service was like a stereo Chinese restaurant.  We couldn't understand our waitress and had a tough time flagging her down. We tried to get assistance from bus people but they refused always stating we had to go to the our waitress for everything. Look I don't mind keeping the place traditional but it's Vegas good service is expected as the prices we pay demand it. Especially if the food is overpriced.   In the end like the relationship I mentioned before it was like returning to an old girlfriend for me. You realize why you haven't gone back in a while. It was a nice attempt at re-kindling a memory of a great meal from my past but as time would have it people change and so do restaurants.
1102	0	Not a horrible buffet....but not a great one. There is a lot of variety to choose from...but the food isn't the greatest. The atmosphere is great and the service is wonderful. The dessert bar need MUCH help. Not a lot to  choose from there and most of it was horrible. I go to Vegas every year and usually steer clear of this one.
1103	0	Can't believe I haven't reviewed this place! When I first began coming to Vegas (around 2006), this was my absolute favorite buffet! I mean, it was a must each time my boyfriend and I went to Vegas (2x year).  It USED TO have such fresh food and variety and such amazing dessert selections....  What a darn disappointment these last couple of times and this last time just threw me over the top.  The food has become merely edible but oh so tasteless and hardly any fresh food! I mean, we pay for dinner price yet we eat the same crap as you served lunch hours ago? Uh, I don't think so.   and CUPCAKES and COTTON CANDY? ARE YOU KIDDING ME? What a cop-out! Those aren't real desserts, give me a break. Omg let me mention their crepes.... are pre-made and the cook just heats it and stuffs it for you! If you can't make it fresh, don't offer it!  Will never ever come here again.  They ought to get rid of their "Voted Best Buffet in Vegas" from 2006 because it sure as heck does not apply anymore.
1104	0	It's hard to give a bad review to something that was free.  But, here goes.  The food just is not good.  It's all siting in a vat of oil, and it's a weird mix of who knows what.  Almost every single vegetable was coated in cheese. I mean, I  like cheese, probably even more than the average person, but there are certainly better ways to prepare vegetables.  Even the breads were not that good, stale, and I couldn't even find the butter.  There were not any 'make your own' type stations - pasta, omlette - and the carver had duck and ham (where's the prime rib?).  The only upside was the soft serve ice cream machine - can never go wrong with soft serve with hot fudge and sprinkles.
1105	0	The atmosphere is decent here. I came in with a group of 9 girls and after waiting an hour we were seated on a fairly empty patio.   The food here was just really not good. I had the fried eggs Benedict and eating it was a chore. If I weren't starving and already seated I would have walked over to McDonald's. Between the 9 of us, we passed around each plate trying to find an edible bite. It was a challenge. We also had an order of the French toast and it was a burnt loaf of bread... Save your money and blow it at some other Vegas joint.  And GOD FORBID you want a water. You'd have to lick out of the toilet or go to the fountains at Caesars.
1106	0	I was a little bit disappointing as I've heard so many great things about this place.  We stopped by the location outside of Cesars Place and had the option of waiting 20 minutes to dine-in or order outside at the window. We chose to order outside and it took quite a while. I ordered the frozen hot chocolate, which was $10 and was sorely disappointed. It was basically a glorified frosty with whipped cream, served in a plain cup with sprinkles. The prices differ between inside and outside which is why I think it looked different - but I just don't think that this chocolate milkshake was worth it at all. I also ordered a corndog because I was starving. I realize that corndogs aren't their specialty but it was totally microwaved and for $6 I expected a little bit more :(
1107	0	This place was a joke, we went there after making a reservation that they would not honor.  After 2 hours in the line, they approved us to get inside.  So was it worth the wait, no way. The place was packed so much that we couldn't even move once we got in.  Got pushed around, one drunk guy even picked a fight with me since we got pushed over him.  The bounders sided the other guy coz it looked like he had paid more money to get a table (can run upwards of 5k on weekends).   All in all, an experience I just want to forget.  There are much better clubs in Vegas, avoid this at all costs.. or rather unless you cough up 5 grand.
1108	0	fine, the ice cream is pretty great. i'd recommend getting one sundae to share with three people. there's a reason they are around fifteen dollars and it's because they are seriously huge. they are all delicious. oh and i tried a really great strawberry milkshake too! though those are regular size and also ten dollars.  the wait is always long, though the takeout window seemed to be moving much faster than our wait time for  table. it also took a really long time to get our food, even though all we got was sundaes and a milkshake. didn't mind since the place is nice to hang out.  two stars because our waiter hated us. maybe because we just ordering desserts and he's used to bigger orders, but even with that we were spending at least forty dollars. that was kind of annoying since we weren't even spending extra time there, just waiting for our food. i have to say that soured the experience a little. if i'm ever back here again, i'd probably do the takeout window. but the ice cream really is good.
1109	0	So yeah, after a girl's night out on the strip, I woke up and was starving at 10a.m. on a Sunday. A friend and I ventured out together to look for some food to nourish my belly. We found this spot randomly while walking around the Cosmo, and got enticed into eating here thinking that starchy foods (rice and noodles) with some greasy (mexican) would be the best fit for my physical, mental, and emotional state.    I got the crazy nachos topped with a fried egg, because who doesn't like some greasy food to coat the stomach after a hard night of drinking. It was their attempt at a "fancy" gourmet chillaquillas. It was mehhhhhhhhhhh. Even my desperate hung over state couldn't appreciate this.   I shared some shiu-mai for 13 bucks, and that was a disappointment. We also split some tacos (barbacoa and cochinta). Barcacoa was whatever, but that cochinta was quite unforgettable. It had some crispy pork that gave it a nice crunch. The toppings were amazeballs. I'd skip everything and come back for this one taco.   I think I drank about 7 glasses of water, because it tasted sooooo dang good. I totally thought it was some special water, only to find out from the waitress who said, "Oh, it's just tap water." Yeah, that was embarrassing. The food was overpriced, but those 7 glasses of water kinda sorta made up for our meh brekkie meal and hefty $50 bill.  Next time I come back, I'll be ordering two Cochinta tacos and drinking 10 glasses of TAP water.
1110	1	I've been to GR restaurants in US & UK and there's a reason he's one of the best and produces that way. The menu is awesome. I finally got the beef Wellington and it was divine. The sticky toffee pudding - one of the best desserts in your life. There's a reason its award winning. The service was fantastic. Also had the bone marrow and we asked for bread and it came with real English muffins that were very rich but yummy. The lobster tail was ok. Definitely a fantastic meal. Just don't gamble in that casino. Dealers are beyond rude.
